candidacy_id,target_person_id,decision,confidence,rationale,evidence_urls,reviewer
can_12dba48db92c53f3b6ae107a51966b85,per_e5f7c88c222a509688591661ac39767b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_12e1fc81bbcb501eb1bd0eb92d14c08f,per_24e4f4fc217c5db6849d74005b7bcfce,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_139ca14401bd5ab5b32ebc2e1f9b5e23,per_30b56ef985505b0a9974c42454e6ec75,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2021app/53/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_13af1628453c5c6399267578b01380ce,per_06c593495da95ae0ab273e23c22b243f,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/503/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/508/csv,independent-adjudication-bucket-1
can_13b625e1a48852a1a52becee0664fe66,per_b8edeb08180855638cf9958d3da74b28,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_13f1b94743ab5c0e9f1ec12e25b0305e,per_0a7d82034a4554c2a6f261128a359a69,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/3/report-outputs/499/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/492/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/497/csv,independent-adjudication-bucket-1
can_143224caef615e8bb12a8da040c61226,per_cc9a4e06fc1758dfa41c2c0812b3b194,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 20 — Scarborough Southwest”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_146bb6a90bec54569862f99cbb327e46,per_ace9396f014150ff94149657a1e256ab,confirmed,high,"A 2015 profile explicitly connects the federal candidacy to the 2014 TDSB run, while later profiles repeat the same distinctive education, teaching, spouse, and family details across the 2018 and 2021 occurrences.",https://gleanernews.ca/page/120/;https://www.youcount.ca/candidates/3935,council-batch-2-evidence-review
can_14fc3bff7c6a52a491b57e1949ecfb91,per_5903ae015a9e52259eb7b89b21d09855,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_15006fa79b5d59eebfc3c3fa525a4989,per_0dc4a5c8fe3251b7927d6f7f417e8f1a,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_15023bf143375359b5a7d8910bf3b785,per_d1cba76fb5ec5c9a9bf3d280053bee28,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/3/report-outputs/499/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/492/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/497/csv,independent-adjudication-bucket-1
can_1504f76fec1052299203a212d3fb7f45,per_60ca0cd8bf5a5be4b53dec2fcd06beb4,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_1542a8e7b6f25b9abf933698b877dbf6,per_35a74b64eea251898e6dec4a1aa09483,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_1582e4fb141256a998fb267d48a4063b,per_205383728e5c5198ac4afe12dbdb00da,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_159718ddaafc584c97a25156dcf8624c,per_546a50310fbe5401a126a3864d97fbb3,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_1597747933f25f85a829dad9fc5811db,per_d8df96fd59ef5d1e91a7f24d60e2120b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_16408e6810715e90b32501e04aaec668,per_e5f7c88c222a509688591661ac39767b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_16b1c4141f9a55d5a7c47069236d95c6,per_19b23979e5bf50839692b80a10e3213a,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr_2020/52/data_donnees/pollresults_resultatsbureau35108.csv,independent-adjudication-bucket-1
can_16b1db3ed40b5ad68c908f2dc1d40ab5,per_ab5e139b6f9f57bea985527dbf2dff04,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_16b8d2d158545d95afa2c55482baee9f,per_c4b0ed94a3c35d64ae0f0671db24b11c,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_17af31327c9d5de29f01c2ad7aae17f4,per_3d92cb8578745ebaa293a5ae42926548,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_17fa8f8d1aed5c2fbfe631b076b52ccf,per_b94e370149915061bfbc7625fb443b1b,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_180ec7e7b0f65aef8d08a0d0f9e0a71a,per_b7a23ff02b8c5b39b642402b70038187,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_183ce1e41d3657e3b3502864149492bc,per_5c9d1a45082151428abf9879ddd1dfe1,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/scripts/OVR2004/23/data/ON.zip;https://www.elections.ca/scripts/OVR2004/23/data/table12.csv,independent-adjudication-bucket-1
can_18738de4b0b85201bfe91edc973b38f3,per_a058ca36ff575589a3d59793cedba0b6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_18db177c8fe2555b92e35a98d5e74142,per_594469ac5a99523ba0c0639212ecc614,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_18fd5dc4a27753b9b15ae782c5d3429d,per_9ec0303dc6b659d1b698694e9184a0a8,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
