decision_id,cohort_id,subject_candidacy_id,prior_candidacy_id,observed_ballot_name,election_date,represented_body,office_type,district_name,decision,identity_bridge,evidence_urls,rationale
trd_e0fe278398f556fe87afc131ff4502f9,toronto-trustee-2026,can_d8004d3122615bda892d893bba4560ee,can_a71b65a22e155617a798d15a30a3b348,Angela Kennedy,2022-10-24,toronto_catholic_district_school_board,trustee,Ward 11,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tcdsb.org/page/board-of-trustees/;https://www.ola.org/sites/default/files/node-files/hansard/document/pdf/2003/2003-05/house-document-hansard-transcript-4-en-2003-05-29_pdfL017.pdf;https://beachmetro.com/2022/05/03/provincial-election-2022-angela-kennedy-to-run-for-progressive-conservatives-in-beaches-east-york-riding/;https://results.elections.on.ca/api/report-groups/5/report-outputs/521/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/1ed53c9d-a316-465e-96ce-e72be74f8aa9/download/2003-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip;https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://results.elections.on.ca/api/report-groups/2/report-outputs/488/csv;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_3ea28ff21ae2558ebb224600bc267c57,toronto-trustee-2026,can_bb720ba2d1685e488eb701b6d49711a2,can_1997180ec1c65358b3aab62649d51f4e,Anton Perera,2022-10-24,toronto_catholic_district_school_board,trustee,Ward 11,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://toronto-candidates.netlify.app/candidate/anton-perera/;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_3da5126ca0f550bf9674d551b3f20e7f,toronto-trustee-2026,can_16a76ce95d88555e9f4c4fe393854af1,can_ec0c340b3f59594cb3a7c9a76b725892,Garry Tanuan,2012-12-10,toronto_catholic_district_school_board,trustee,Ward 8,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://www.toronto.ca/legdocs/mmis/2017/mm/comm/communicationfile-73525.pdf;https://www.toronto.ca/legdocs/mmis/2021/sc/comm/communicationfile-130882.pdf;https://toronto-candidates.netlify.app/candidate/garry-tanuan/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/a75d576c-f315-4c90-b5c9-1ca7d9f8b51f/download/2012-tcdsb-ward-8.xls;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_93c7ea6c8b905b0e97fab4bd657baf97,toronto-trustee-2026,can_16a76ce95d88555e9f4c4fe393854af1,can_6d6672ac8bfc5ea4b3c7b91bfb1283f9,Garry Tanuan,2014-10-27,toronto_catholic_district_school_board,trustee,Ward 8,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://www.toronto.ca/legdocs/mmis/2017/mm/comm/communicationfile-73525.pdf;https://www.toronto.ca/legdocs/mmis/2021/sc/comm/communicationfile-130882.pdf;https://toronto-candidates.netlify.app/candidate/garry-tanuan/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/a75d576c-f315-4c90-b5c9-1ca7d9f8b51f/download/2012-tcdsb-ward-8.xls;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_ccd12ceca87754b39e2cb83076e5fadb,toronto-trustee-2026,can_16a76ce95d88555e9f4c4fe393854af1,can_9d1d855d56815f85b0c82967a0bfdfa3,Garry Tanuan,2018-10-22,toronto_catholic_district_school_board,trustee,Ward 8,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://www.toronto.ca/legdocs/mmis/2017/mm/comm/communicationfile-73525.pdf;https://www.toronto.ca/legdocs/mmis/2021/sc/comm/communicationfile-130882.pdf;https://toronto-candidates.netlify.app/candidate/garry-tanuan/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/a75d576c-f315-4c90-b5c9-1ca7d9f8b51f/download/2012-tcdsb-ward-8.xls;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_38fab69fde695d5b9ec8453c8e0abba1,toronto-trustee-2026,can_16a76ce95d88555e9f4c4fe393854af1,can_c1106e6150a75e0f8d2bd928a7de189e,Garry Tanuan,2022-10-24,toronto_catholic_district_school_board,trustee,Ward 8,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://www.toronto.ca/legdocs/mmis/2017/mm/comm/communicationfile-73525.pdf;https://www.toronto.ca/legdocs/mmis/2021/sc/comm/communicationfile-130882.pdf;https://toronto-candidates.netlify.app/candidate/garry-tanuan/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/97d72233-8681-4b3d-828e-4929d40d122c/resource/a75d576c-f315-4c90-b5c9-1ca7d9f8b51f/download/2012-tcdsb-ward-8.xls;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_6ffe9fb62cc45ee8906b77183506846b,toronto-trustee-2026,can_907c9762c2315f14a14ef10fa5bc0950,can_55c3a2d56216516b82e02447255b67d6,Weidong Pei,2022-10-24,toronto_district_school_board,trustee,Ward 12,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://www.weidongpei.ca/about;https://schoolweb.tdsb.on.ca/newtonbrook/Parents/Trustee-Pei;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_9095a7353c195388a12a5deea1817421,toronto-trustee-2026,can_2ad9fa52dee954d4a11c8e3bdbbbb5d7,can_e993d40115af5456bf5c86994203bbad,Nancy Crawford,2010-10-25,toronto_catholic_district_school_board,trustee,Ward 12,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://assets.tcdsb.org/strobert/2722115/newsletter-november-2022.pdf;https://www.tcdsb.org/page/board-of-trustees/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_378e8d133c525da5b7d9c6ef910a979e,toronto-trustee-2026,can_2ad9fa52dee954d4a11c8e3bdbbbb5d7,can_f4a2030cdfee58cbbdc863553e268a85,Nancy Crawford,2014-10-27,toronto_catholic_district_school_board,trustee,Ward 12,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://assets.tcdsb.org/strobert/2722115/newsletter-november-2022.pdf;https://www.tcdsb.org/page/board-of-trustees/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_e203ce18ed2d5f849af58844ad0b97eb,toronto-trustee-2026,can_2ad9fa52dee954d4a11c8e3bdbbbb5d7,can_92baf10ba94b5df39662155583b59fd6,Nancy Crawford,2018-10-22,toronto_catholic_district_school_board,trustee,Ward 12,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://assets.tcdsb.org/strobert/2722115/newsletter-november-2022.pdf;https://www.tcdsb.org/page/board-of-trustees/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_ed8e6a6aa92f565a9785c800265119e7,toronto-trustee-2026,can_2ad9fa52dee954d4a11c8e3bdbbbb5d7,can_64330bb55f1f5892bc559f26ce79522b,Nancy Crawford,2022-10-24,toronto_catholic_district_school_board,trustee,Ward 12,confirm,Terra independently verified that this canonical occurrence belongs to the certified candidate.,https://assets.tcdsb.org/strobert/2722115/newsletter-november-2022.pdf;https://www.tcdsb.org/page/board-of-trustees/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,The independent Terra conclusion confirms the occurrence after checking the Luna evidence and collision risks.
trd_d33f6eeb0cd05e439979871ab36261ff,toronto-trustee-2026,can_a9f750bd470c5703b5be465e2dbc65fe,can_cf9f2b299db85ff9a9e56608c0ee834a,David Gulyas,2023-06-26,toronto_city_council,mayor,City of Toronto,hold,No current biography or archived campaign page connects the mayoral and trustee candidates.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.toronto.ca/wp-content/uploads/2023/06/900e-Declaration-of-Results-for-the-2023-Toronto-By-Election-for-Mayor.pdf,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: Sol found no qualifying bridge beyond exact name; a current news list added no biography and misspelled the surname."
trd_f8b5e8cf43285336ae00c860b48aaa50,toronto-trustee-2026,can_0223966eed3453f8a109f60a720eb111,can_718bc9920ccd5709865fe29af9acb00f,Andrew Massey,2018-10-22,toronto_city_council,councillor,Ward 10 — Spadina-Fort York,hold,No qualifying bridge from the verified prior-person cluster to the 2026 trustee filing was found.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.greenparty.ca/en/candidate/andrew-massey;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/48/report-outputs/1096/csv;https://enr.elections.ca/ElectoralDistricts.aspx?ed=2489&lang=e,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: The 2018 result and prior identity cluster are preserved, but the new pass found no qualifying bridge to the 2026 trustee candidate."
trd_bfb49e58f83b5621bba5b75b4432d750,toronto-trustee-2026,can_0223966eed3453f8a109f60a720eb111,can_da5549a2122b53e5a322c3a8b48761c2,ANDREW MASSEY,2025-02-27,ontario_legislative_assembly,mpp,Toronto Centre,hold,No qualifying bridge from the verified prior-person cluster to the 2026 trustee filing was found.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.greenparty.ca/en/candidate/andrew-massey;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/48/report-outputs/1096/csv;https://enr.elections.ca/ElectoralDistricts.aspx?ed=2489&lang=e,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: The 2025 result and prior identity cluster are preserved, but the new pass found no qualifying bridge to the 2026 trustee candidate."
trd_98e0a76db59e5add892c14606072917a,toronto-trustee-2026,can_0223966eed3453f8a109f60a720eb111,can_03e7fa9b7ff25fdd87b6283a7336053c,Andrew Massey,2026-04-13,canada_house_of_commons,mp,University—Rosedale,hold,No qualifying bridge from the verified federal candidate to the 2026 trustee filing was found.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.greenparty.ca/en/candidate/andrew-massey;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://results.elections.on.ca/api/report-groups/48/report-outputs/1096/csv;https://enr.elections.ca/ElectoralDistricts.aspx?ed=2489&lang=e;https://www.votemassey.ca/,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: The federal result and candidate biography are preserved, but the new pass found no qualifying bridge to the 2026 trustee candidate."
trd_bc48356baad65946a385437c7e898e6b,toronto-trustee-2026,can_5d2f89362ab7548b817c10597e7bff66,can_3aa45ac3e06a5fb89a235aee4695a81c,Gus Stefanis,2019-10-21,canada_house_of_commons,mp,Scarborough—Guildwood,hold,"The Local links 2019 and 2021 federal runs to the 2025 trustee candidate, but not that cluster to 2026.",https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.tdsb.on.ca/Leadership/Agendas-Minutes-Decisions/Type/M/Year/2025?Filename=250416.pdf;https://thelocal.to/apple_news_posts/don-valley-west-tdsb-trustee-by-election/;https://www.elections.ca/res/rep/off/ovr2019app/51/data_donnees/pollresults_resultatsbureau35.zip;https://www.elections.ca/res/rep/off/ovr2021app/53/data_donnees/pollresults_resultatsbureau35.zip,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: The federal-to-2025 historical cluster is preserved, but Sol found no qualifying source connecting it to the certified Ward 5 filing."
trd_3d039ba90dbb5150b3961d227303b0b2,toronto-trustee-2026,can_5d2f89362ab7548b817c10597e7bff66,can_4053c96a4b2053e28771da688f4ced39,Gus Stefanis,2021-09-20,canada_house_of_commons,mp,Scarborough—Guildwood,hold,"The Local links 2019 and 2021 federal runs to the 2025 trustee candidate, but not that cluster to 2026.",https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.tdsb.on.ca/Leadership/Agendas-Minutes-Decisions/Type/M/Year/2025?Filename=250416.pdf;https://thelocal.to/apple_news_posts/don-valley-west-tdsb-trustee-by-election/;https://www.elections.ca/res/rep/off/ovr2019app/51/data_donnees/pollresults_resultatsbureau35.zip;https://www.elections.ca/res/rep/off/ovr2021app/53/data_donnees/pollresults_resultatsbureau35.zip,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: The federal-to-2025 historical cluster is preserved, but Sol found no qualifying source connecting it to the certified Ward 5 filing."
trd_e56cbc523fb951cea66185c8a7e3751b,toronto-trustee-2026,can_5d2f89362ab7548b817c10597e7bff66,can_d074d6ed5ffe5c9a9e8b97e60c65806b,Gus Stefanis,2025-03-03,toronto_district_school_board,trustee,Ward 11,hold,No source identifies the 2025 Ward 11 trustee candidate as the 2026 Ward 5 filer.,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.tdsb.on.ca/Leadership/Agendas-Minutes-Decisions/Type/M/Year/2025?Filename=250416.pdf;https://thelocal.to/apple_news_posts/don-valley-west-tdsb-trustee-by-election/;https://www.elections.ca/res/rep/off/ovr2019app/51/data_donnees/pollresults_resultatsbureau35.zip;https://www.elections.ca/res/rep/off/ovr2021app/53/data_donnees/pollresults_resultatsbureau35.zip,"The independent Terra conclusion controls after checking the Luna lead, available evidence, and collision risks. Sol third-pass review: The 2025 result and its federal history are reliable, but Sol found no qualifying bridge to the current filing beyond exact name."
