curation_key,endorser_key,expected_contest_id,expected_candidacy_id,election_date,office_type,official_district_id,expected_candidate_name,asserted_candidate_name,review_state,endorsement_kind,announcement_date,date_precision,source_type,source_url,secondary_source_url
star_2018_w16_davidcaplan,toronto_star_editorial_board,con_147dca9e3758595d8766dc52d11a65f4,can_3b00773d04365f64a37bf88fce264eaf,2018-10-22,councillor,ward-16,David Caplan,David Caplan,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w17_shelleycarroll,toronto_star_editorial_board,con_7a4043e26d4256e78ee3861fb81e718a,can_577ddf8125b85bf18e731f150dca4600,2018-10-22,councillor,ward-17,Shelley Carroll,Shelley Carroll,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w18_lilycheng,toronto_star_editorial_board,con_4def6d4e85f85950babb9030e4eae0cb,can_4fb866c38b735acc905d3362f137997c,2018-10-22,councillor,ward-18,Lily Cheng,Lily Cheng,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w19_matthewkellway,toronto_star_editorial_board,con_45eb3e143f1b5492b4652498c957ed6b,can_8702c409b44c56869788d0fcb7ee8999,2018-10-22,councillor,ward-19,Matthew Kellway,Matthew Kellway,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w20_sumanroy,toronto_star_editorial_board,con_6fd864aec40c5bbc9f3eb32d2e9e4379,can_6f9166ebde925b05ba83e45820107b7b,2018-10-22,councillor,ward-20,Suman Roy,Suman Roy,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w21_michaelthompson,toronto_star_editorial_board,con_16fad19349255393a28639cd62e83ae3,can_44edb32c95a155788c97ba51aab252a9,2018-10-22,councillor,ward-21,Michael Thompson,Michael Thompson,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w22_normkelly,toronto_star_editorial_board,con_c555f2e9b45051a8b960bdbb0ac6080a,can_4185e2b2d994537280b8eae979cfdaec,2018-10-22,councillor,ward-22,Norm Kelly,Norm Kelly,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w23_feliciasamuel,toronto_star_editorial_board,con_c85783d7c9a4550bae21b8e14f2ff992,can_cd24b1b0a226537e8e6a4cc6ad03981a,2018-10-22,councillor,ward-23,Felicia Samuel,Felicia Samuel,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w24_paulainslie,toronto_star_editorial_board,con_7e6cf2fd75ba560a900bb024e72fe99c,can_a138036d836c5c8da46d76df542f931f,2018-10-22,councillor,ward-24,Paul Ainslie,Paul Ainslie,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2018_w25_neethanshan,toronto_star_editorial_board,con_eeda9883ca2d57148405d41f7f5a80a4,can_8fba857b4440581999ddfd32c59ec62f,2018-10-22,councillor,ward-25,Neethan Shan,Neethan Shan,confirmed,editorial_choice,2018-10-16,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2120126481,
star_2006_mayor_miller,toronto_star_editorial_board,con_5d8609e7e7f4584ea28ad032690bdae8,can_60df17cf5ac95996aad15c760e40ee19,2006-11-13,mayor,city,David Miller,David Miller,confirmed,editorial_choice,2006-11-10,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/439100508,
sun_2018_w07_giorgiomammoliti,toronto_sun_editorial_board,con_990816d2030b592787bdf4a19382627f,can_0b38c9e9981f56af8bccc1f2eb6c2c82,2018-10-22,councillor,ward-7,Giorgio Mammoliti,Giorgio Mammoliti,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w09_anabailao,toronto_sun_editorial_board,con_55f5230db0d85c499ce7cea0ce379f5f,can_a9d93ea575e9511aad1985615dbd47f9,2018-10-22,councillor,ward-9,Ana Bailão,Ana Bailão,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w10_kevinvuong,toronto_sun_editorial_board,con_2865d31031005dd897904c3f07e4d039,can_28eb19db01df5e0489bf5730e980a2b0,2018-10-22,councillor,ward-10,Kevin Vuong,Kevin Vuong,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w11_joycerowlands,toronto_sun_editorial_board,con_810611751acb5e86ab30b3277e7e6dad,can_2be6eb5c966a5c3e922215053eac8307,2018-10-22,councillor,ward-11,Joyce Rowlands,Joyce Rowlands,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w12_joemihevc,toronto_sun_editorial_board,con_8b4a03ef5a3c55c4ab20662c886b31a7,can_daba066aa91d57bb8ac1116dacf2f2bc,2018-10-22,councillor,ward-12,Joe Mihevc,Joe Mihevc,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w13_lucytroisi,toronto_sun_editorial_board,con_3a43982e2a0450b2a3f4c5241f6965d8,can_b3ceb20f257e54d18ba8274029a709b6,2018-10-22,councillor,ward-13,Lucy Troisi,Lucy Troisi,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w14_maryfragedakis,toronto_sun_editorial_board,con_1b8d99f619f758efb737805a20bcf6fb,can_a0c2320659e855448b8aa28f1740d5bd,2018-10-22,councillor,ward-14,Mary Fragedakis,Mary Fragedakis,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w15_jonburnside,toronto_sun_editorial_board,con_6a1f4d7470675d869b3b11aede0812f2,can_72220a1f527a5ffb9ca19e3502f58894,2018-10-22,councillor,ward-15,Jon Burnside,Jon Burnside,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w15_jayerobinson,toronto_sun_editorial_board,con_6a1f4d7470675d869b3b11aede0812f2,can_365f117d8c1a5b0097b2c1b3414d99dd,2018-10-22,councillor,ward-15,Jaye Robinson,Jaye Robinson,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w16_denzilminnanwong,toronto_sun_editorial_board,con_147dca9e3758595d8766dc52d11a65f4,can_f9ea8f5f2f22545b961d7d1aebffe984,2018-10-22,councillor,ward-16,Denzil Minnan-Wong,Denzil Minnan-Wong,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w19_bradbradford,toronto_sun_editorial_board,con_45eb3e143f1b5492b4652498c957ed6b,can_aeb469c9e30b5f37a4f25f6a757d2ca4,2018-10-22,councillor,ward-19,Brad Bradford,Brad Bradford,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w20_michellehollandberardinetti,toronto_sun_editorial_board,con_6fd864aec40c5bbc9f3eb32d2e9e4379,can_156a9ea4f7dc57baa65c20af16ff5205,2018-10-22,councillor,ward-20,Michelle Holland-Berardinetti,Michelle Holland-Berardinetti,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w20_garycrawford,toronto_sun_editorial_board,con_6fd864aec40c5bbc9f3eb32d2e9e4379,can_709e43151ddd5089b8c98b7291f7a5ca,2018-10-22,councillor,ward-20,Gary Crawford,Gary Crawford,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
sun_2018_w22_normkelly,toronto_sun_editorial_board,con_c555f2e9b45051a8b960bdbb0ac6080a,can_4185e2b2d994537280b8eae979cfdaec,2018-10-22,councillor,ward-22,Norm Kelly,Norm Kelly,confirmed,editorial_choice,2018-10-20,day,publisher_editorial_authenticated_archive,https://www.proquest.com/docview/2125467176,https://torontosun.com/news/local-news/toronto-sun-endorsements-for-city-council
